DATE,DEWP,HIDX,TEMP,WCHL
08-03T08:00:00,64.8,76.4,75.6,75.6
08-03T09:00:00,64.6,78.5,77.4,77.4
08-03T10:00:00,64.2,80.6,79.2,79.1
08-03T11:00:00,63.8,82.4,80.7,80.7
08-03T12:00:00,63.4,83.7,82.0,82.0
08-03T13:00:00,63.3,84.7,82.8,82.8
08-03T14:00:00,63.2,84.9,83.1,83.1
08-03T15:00:00,63.2,84.6,83.0,83.0
08-03T16:00:00,63.4,84.1,82.5,82.5
08-03T17:00:00,63.6,83.1,81.6,81.6
08-03T18:00:00,64.0,81.8,80.4,80.4
08-03T19:00:00,64.4,80.4,79.2,79.1
08-03T20:00:00,64.7,78.8,77.9,77.9
08-03T21:00:00,64.9,78.1,77.1,77.1
08-03T22:00:00,65.0,77.4,76.5,76.5
08-03T23:00:00,65.0,76.4,75.8,75.8
08-04T00:00:00,65.1,75.0,74.5,74.5
08-04T01:00:00,64.9,75.0,74.5,74.5
08-04T02:00:00,64.9,74.2,73.8,73.8
08-04T03:00:00,64.9,73.6,73.2,73.2
08-04T04:00:00,64.9,73.0,72.7,72.7
08-04T05:00:00,64.8,72.7,72.5,72.5
08-04T06:00:00,64.8,73.0,72.8,72.8
08-04T07:00:00,64.9,74.2,73.8,73.8
08-04T08:00:00,64.8,76.3,75.6,75.6
08-04T09:00:00,64.6,78.4,77.3,77.3
08-04T10:00:00,64.2,80.5,79.0,79.0
08-04T11:00:00,63.8,82.3,80.7,80.7
08-04T12:00:00,63.5,83.6,81.9,81.9
08-04T13:00:00,63.3,84.6,82.7,82.7
08-04T14:00:00,63.3,84.8,83.0,83.0
08-04T15:00:00,63.2,84.5,82.9,82.9
08-04T16:00:00,63.5,83.9,82.3,82.3
08-04T17:00:00,63.6,82.9,81.4,81.4
08-04T18:00:00,64.0,81.6,80.2,80.2
08-04T19:00:00,64.4,80.2,79.0,79.0
08-04T20:00:00,64.7,78.7,77.7,77.7
08-04T21:00:00,64.9,77.9,77.0,77.0
08-04T22:00:00,65.0,77.2,76.4,76.4
08-04T23:00:00,65.0,76.4,75.7,75.7
08-05T00:00:00,65.2,75.0,74.5,74.5
08-05T01:00:00,64.8,75.0,74.5,74.5
08-05T02:00:00,64.9,74.2,73.8,73.8
08-05T03:00:00,64.9,73.6,73.2,73.2
08-05T04:00:00,64.9,73.0,72.7,72.7
08-05T05:00:00,64.8,72.7,72.4,72.4
08-05T06:00:00,64.8,73.0,72.7,72.7
08-05T07:00:00,64.8,74.1,73.7,73.7
08-05T08:00:00,64.8,76.2,75.5,75.5
08-05T09:00:00,64.5,78.3,77.2,77.2
08-05T10:00:00,64.2,80.3,78.9,78.8
08-05T11:00:00,63.8,82.1,80.5,80.5
08-05T12:00:00,63.4,83.4,81.7,81.7
08-05T13:00:00,63.2,84.4,82.6,82.5
08-05T14:00:00,63.2,84.5,82.8,82.8
08-05T15:00:00,63.1,84.3,82.7,82.7
08-05T16:00:00,63.4,83.8,82.2,82.2
08-05T17:00:00,63.5,82.7,81.3,81.3
08-05T18:00:00,63.9,81.3,80.0,80.0
08-05T19:00:00,64.3,80.0,78.8,78.8
08-05T20:00:00,64.6,78.5,77.6,77.6
08-05T21:00:00,64.8,77.8,76.9,76.9
08-05T22:00:00,64.9,77.1,76.3,76.3
08-05T23:00:00,64.9,76.2,75.6,75.6
08-06T00:00:00,65.2,74.9,74.4,74.4
08-06T01:00:00,64.8,74.9,74.4,74.4
08-06T02:00:00,64.8,74.1,73.7,73.7
08-06T03:00:00,64.8,73.5,73.2,73.2
08-06T04:00:00,64.8,72.9,72.6,72.6
08-06T05:00:00,64.7,72.6,72.4,72.4
08-06T06:00:00,64.7,72.9,72.6,72.6
08-06T07:00:00,64.7,74.0,73.6,73.6
08-06T08:00:00,64.7,76.1,75.4,75.4
08-06T09:00:00,64.4,78.1,77.1,77.1
08-06T10:00:00,64.1,80.2,78.8,78.7
08-06T11:00:00,63.8,82.0,80.4,80.4
08-06T12:00:00,63.4,83.3,81.6,81.6
08-06T13:00:00,63.2,84.3,82.4,82.4
08-06T14:00:00,63.3,84.5,82.7,82.7
08-06T15:00:00,63.2,84.2,82.6,82.6
08-06T16:00:00,63.5,83.7,82.1,82.1
08-06T17:00:00,63.6,82.6,81.1,81.1
08-06T18:00:00,64.0,81.3,79.9,79.9
08-06T19:00:00,64.4,79.9,78.7,78.7
08-06T20:00:00,64.7,78.5,77.5,77.5
08-06T21:00:00,64.9,77.7,76.8,76.8
08-06T22:00:00,64.9,77.0,76.2,76.2
08-06T23:00:00,65.0,76.2,75.5,75.5
08-07T00:00:00,65.3,74.9,74.4,74.4
08-07T01:00:00,64.8,74.9,74.4,74.4
08-07T02:00:00,64.8,74.0,73.6,73.6
08-07T03:00:00,64.7,73.5,73.1,73.1
08-07T04:00:00,64.7,72.9,72.6,72.6
08-07T05:00:00,64.6,72.6,72.3,72.3
08-07T06:00:00,64.7,72.9,72.5,72.5
08-07T07:00:00,64.7,74.0,73.6,73.6
08-07T08:00:00,64.7,76.1,75.4,75.4
08-07T09:00:00,64.5,78.2,77.1,77.1
08-07T10:00:00,64.1,80.3,78.8,78.8
08-07T11:00:00,63.9,82.1,80.4,80.4
08-07T12:00:00,63.5,83.4,81.6,81.6
08-07T13:00:00,63.3,84.4,82.5,82.4
08-07T14:00:00,63.3,84.5,82.7,82.7
08-07T15:00:00,63.2,84.3,82.6,82.6
08-07T16:00:00,63.5,83.7,82.1,82.0
08-07T17:00:00,63.7,82.6,81.1,81.1
08-07T18:00:00,64.0,81.2,79.8,79.8
08-07T19:00:00,64.5,79.7,78.6,78.6
08-07T20:00:00,64.7,78.3,77.4,77.4
08-07T21:00:00,64.9,77.7,76.8,76.8
08-07T22:00:00,64.9,77.0,76.1,76.1
08-07T23:00:00,65.0,76.1,75.5,75.5
08-08T00:00:00,65.4,74.9,74.5,74.5
08-08T01:00:00,64.9,74.9,74.4,74.4
08-08T02:00:00,64.9,74.1,73.6,73.6
08-08T03:00:00,64.8,73.5,73.1,73.1
08-08T04:00:00,64.7,72.9,72.6,72.6
08-08T05:00:00,64.6,72.7,72.3,72.3
08-08T06:00:00,64.8,72.9,72.6,72.6
08-08T07:00:00,64.7,74.1,73.6,73.6
08-08T08:00:00,64.7,76.2,75.4,75.4
08-08T09:00:00,64.5,78.2,77.1,77.1
08-08T10:00:00,64.2,80.4,78.9,78.8
08-08T11:00:00,63.8,82.2,80.5,80.5
08-08T12:00:00,63.5,83.4,81.6,81.6
08-08T13:00:00,63.3,84.4,82.5,82.4
08-08T14:00:00,63.3,84.6,82.8,82.8
08-08T15:00:00,63.2,84.4,82.7,82.7
08-08T16:00:00,63.5,83.7,82.1,82.1
08-08T17:00:00,63.6,82.6,81.1,81.1
08-08T18:00:00,63.9,81.3,79.9,79.9
08-08T19:00:00,64.4,79.7,78.6,78.6
08-08T20:00:00,64.7,78.4,77.4,77.4
08-08T21:00:00,64.9,77.7,76.8,76.8
08-08T22:00:00,64.9,77.0,76.2,76.2
08-08T23:00:00,65.0,76.2,75.5,75.5
08-09T00:00:00,65.5,75.0,74.5,74.5
08-09T01:00:00,64.9,74.9,74.4,74.4
08-09T02:00:00,64.9,74.1,73.7,73.7
08-09T03:00:00,64.8,73.6,73.2,73.2
08-09T04:00:00,64.8,73.0,72.6,72.6
08-09T05:00:00,64.7,72.7,72.4,72.4
08-09T06:00:00,64.9,72.9,72.6,72.6
08-09T07:00:00,64.9,74.0,73.6,73.6
08-09T08:00:00,64.8,76.2,75.4,75.4
08-09T09:00:00,64.6,78.2,77.1,77.1
08-09T10:00:00,64.3,80.4,78.9,78.8
08-09T11:00:00,64.0,82.2,80.4,80.4
08-09T12:00:00,63.6,83.4,81.6,81.6
08-09T13:00:00,63.4,84.4,82.5,82.4
08-09T14:00:00,63.3,84.5,82.7,82.7
08-09T15:00:00,63.3,84.3,82.6,82.6
08-09T16:00:00,63.6,83.7,82.0,82.0
08-09T17:00:00,63.7,82.5,81.0,81.0
08-09T18:00:00,64.0,81.1,79.8,79.8
08-09T19:00:00,64.6,79.6,78.5,78.5
08-09T20:00:00,64.8,78.3,77.3,77.3
08-09T21:00:00,64.9,77.7,76.7,76.7
08-09T22:00:00,65.0,76.9,76.1,76.1
08-09T23:00:00,65.2,76.1,75.4,75.4
08-10T00:00:00,65.5,75.0,74.5,74.5
08-10T01:00:00,65.0,74.8,74.3,74.3
08-10T02:00:00,65.0,74.0,73.6,73.6
08-10T03:00:00,64.8,73.5,73.1,73.1
08-10T04:00:00,64.8,72.9,72.6,72.6
08-10T05:00:00,64.7,72.6,72.3,72.3
08-10T06:00:00,64.8,72.9,72.6,72.6
08-10T07:00:00,64.8,73.9,73.5,73.5
08-10T08:00:00,64.7,76.1,75.3,75.3
08-10T09:00:00,64.5,78.0,76.9,76.9
08-10T10:00:00,64.2,80.1,78.7,78.6
08-10T11:00:00,63.9,82.0,80.3,80.3
08-10T12:00:00,63.6,83.2,81.4,81.4
08-10T13:00:00,63.4,84.2,82.3,82.2
08-10T14:00:00,63.3,84.4,82.5,82.5
08-10T15:00:00,63.3,84.2,82.4,82.4
08-10T16:00:00,63.6,83.4,81.8,81.8
08-10T17:00:00,63.8,82.2,80.7,80.7
08-10T18:00:00,64.1,80.9,79.5,79.5
08-10T19:00:00,64.6,79.4,78.3,78.2
08-10T20:00:00,64.7,78.1,77.1,77.1
08-10T21:00:00,64.9,77.5,76.6,76.6
08-10T22:00:00,65.0,76.8,76.0,76.0
08-10T23:00:00,65.1,76.0,75.3,75.3
08-11T00:00:00,65.5,74.8,74.3,74.3
08-11T01:00:00,64.8,74.7,74.1,74.1
08-11T02:00:00,64.8,73.9,73.5,73.5
08-11T03:00:00,64.7,73.3,72.9,72.9
08-11T04:00:00,64.6,72.7,72.4,72.4
08-11T05:00:00,64.5,72.5,72.2,72.2
08-11T06:00:00,64.6,72.7,72.4,72.4
08-11T07:00:00,64.6,73.7,73.3,73.3
08-11T08:00:00,64.5,75.8,75.0,75.0
08-11T09:00:00,64.4,77.7,76.7,76.7
08-11T10:00:00,64.0,79.8,78.4,78.3
08-11T11:00:00,63.6,81.6,80.0,80.0
08-11T12:00:00,63.3,82.8,81.1,81.1
08-11T13:00:00,63.1,83.8,82.0,81.9
08-11T14:00:00,63.0,84.0,82.3,82.3
08-11T15:00:00,63.0,83.8,82.2,82.2
08-11T16:00:00,63.3,83.1,81.6,81.5
08-11T17:00:00,63.5,81.9,80.5,80.5
08-11T18:00:00,63.8,80.6,79.3,79.3
08-11T19:00:00,64.2,79.1,78.1,78.0
08-11T20:00:00,64.4,77.9,77.0,77.0
08-11T21:00:00,64.6,77.2,76.4,76.4
08-11T22:00:00,64.7,76.5,75.7,75.7
08-11T23:00:00,64.8,75.7,75.0,75.0
08-12T00:00:00,65.3,74.6,74.1,74.1
08-12T01:00:00,64.5,74.4,73.9,73.9
08-12T02:00:00,64.5,73.6,73.2,73.2
08-12T03:00:00,64.4,73.0,72.7,72.7
08-12T04:00:00,64.3,72.4,72.1,72.1
08-12T05:00:00,64.2,72.1,71.9,71.9
08-12T06:00:00,64.2,72.4,72.1,72.1
08-12T07:00:00,64.2,73.4,73.0,73.0
08-12T08:00:00,64.1,75.4,74.7,74.7
08-12T09:00:00,64.0,77.3,76.3,76.3
08-12T10:00:00,63.7,79.3,78.0,77.9
08-12T11:00:00,63.3,81.0,79.5,79.5
08-12T12:00:00,63.0,82.2,80.7,80.7
08-12T13:00:00,62.8,83.3,81.6,81.5
08-12T14:00:00,62.6,83.5,81.9,81.9
08-12T15:00:00,62.8,83.4,81.8,81.8
08-12T16:00:00,63.0,82.6,81.2,81.1
08-12T17:00:00,63.2,81.5,80.2,80.2
08-12T18:00:00,63.4,80.1,79.0,79.0
08-12T19:00:00,63.8,78.7,77.7,77.7
08-12T20:00:00,64.0,77.4,76.6,76.6
08-12T21:00:00,64.3,76.8,76.0,76.0
08-12T22:00:00,64.5,76.1,75.4,75.4
08-12T23:00:00,64.5,75.3,74.7,74.7
08-13T00:00:00,64.9,74.2,73.8,73.8
08-13T01:00:00,64.2,74.0,73.6,73.6
08-13T02:00:00,64.3,73.3,72.9,72.9
08-13T03:00:00,64.1,72.7,72.4,72.4
08-13T04:00:00,64.0,72.1,71.9,71.9
08-13T05:00:00,63.9,71.8,71.6,71.6
08-13T06:00:00,64.0,72.0,71.8,71.8
08-13T07:00:00,64.0,73.0,72.7,72.7
08-13T08:00:00,63.9,75.0,74.4,74.4
08-13T09:00:00,63.8,76.9,76.1,76.1
08-13T10:00:00,63.5,79.0,77.7,77.7
08-13T11:00:00,63.1,80.7,79.3,79.3
08-13T12:00:00,62.8,81.9,80.4,80.4
08-13T13:00:00,62.6,83.0,81.4,81.3
08-13T14:00:00,62.5,83.2,81.7,81.7
08-13T15:00:00,62.6,83.1,81.6,81.6
08-13T16:00:00,62.8,82.5,81.0,81.0
08-13T17:00:00,62.9,81.4,80.1,80.1
08-13T18:00:00,63.2,80.0,78.9,78.9
08-13T19:00:00,63.6,78.5,77.6,77.6
08-13T20:00:00,63.8,77.3,76.5,76.5
08-13T21:00:00,64.1,76.6,75.9,75.9
08-13T22:00:00,64.2,75.9,75.2,75.2
08-13T23:00:00,64.3,75.1,74.5,74.5
08-14T00:00:00,64.7,74.1,73.6,73.6
08-14T01:00:00,64.1,73.8,73.4,73.4
08-14T02:00:00,64.1,73.1,72.7,72.7
08-14T03:00:00,63.9,72.5,72.2,72.2
08-14T04:00:00,63.8,71.9,71.7,71.7
08-14T05:00:00,63.7,71.6,71.4,71.4
08-14T06:00:00,63.8,71.8,71.6,71.6
08-14T07:00:00,63.8,72.8,72.5,72.5
08-14T08:00:00,63.7,74.9,74.3,74.3
08-14T09:00:00,63.6,76.8,75.9,75.9
08-14T10:00:00,63.3,78.8,77.5,77.5
08-14T11:00:00,63.0,80.5,79.1,79.1
08-14T12:00:00,62.7,81.7,80.2,80.2
08-14T13:00:00,62.5,82.7,81.2,81.1
08-14T14:00:00,62.4,83.0,81.5,81.5
08-14T15:00:00,62.5,82.9,81.4,81.4
08-14T16:00:00,62.8,82.3,80.9,80.9
08-14T17:00:00,62.9,81.2,79.9,79.9
08-14T18:00:00,63.0,79.9,78.8,78.8
08-14T19:00:00,63.4,78.4,77.5,77.4
08-14T20:00:00,63.7,77.1,76.3,76.3
08-14T21:00:00,63.9,76.5,75.7,75.7
08-14T22:00:00,64.0,75.7,75.1,75.1
08-14T23:00:00,64.1,74.9,74.3,74.3
08-15T00:00:00,64.4,73.9,73.4,73.4
08-15T01:00:00,63.9,73.6,73.2,73.2
08-15T02:00:00,63.8,72.9,72.6,72.6
08-15T03:00:00,63.6,72.3,72.0,72.0
08-15T04:00:00,63.5,71.7,71.5,71.5
08-15T05:00:00,63.4,71.4,71.2,71.2
08-15T06:00:00,63.5,71.6,71.4,71.4
08-15T07:00:00,63.6,72.6,72.3,72.3
08-15T08:00:00,63.5,74.7,74.1,74.1
08-15T09:00:00,63.4,76.6,75.7,75.7
08-15T10:00:00,63.2,78.6,77.4,77.3
08-15T11:00:00,62.8,80.3,78.9,78.9
08-15T12:00:00,62.5,81.5,80.0,80.0
08-15T13:00:00,62.4,82.6,81.0,80.9
08-15T14:00:00,62.2,82.8,81.3,81.3
08-15T15:00:00,62.4,82.8,81.2,81.2
08-15T16:00:00,62.6,82.1,80.7,80.7
08-15T17:00:00,62.7,81.0,79.7,79.7
08-15T18:00:00,62.9,79.7,78.6,78.6
08-15T19:00:00,63.2,78.2,77.3,77.3
08-15T20:00:00,63.5,77.0,76.2,76.2
08-15T21:00:00,63.7,76.3,75.6,75.6
08-15T22:00:00,63.8,75.5,74.9,74.9
08-15T23:00:00,63.9,74.7,74.1,74.1
08-16T00:00:00,64.3,73.8,73.3,73.3
08-16T01:00:00,63.7,73.4,73.0,73.0
08-16T02:00:00,63.6,72.7,72.4,72.4
08-16T03:00:00,63.4,72.1,71.8,71.8
08-16T04:00:00,63.3,71.5,71.3,71.3
08-16T05:00:00,63.2,71.3,71.1,71.1
08-16T06:00:00,63.3,71.5,71.3,71.3
08-16T07:00:00,63.4,72.4,72.1,72.1
08-16T08:00:00,63.3,74.5,73.9,73.9
08-16T09:00:00,63.2,76.3,75.5,75.5
08-16T10:00:00,63.0,78.3,77.1,77.1
08-16T11:00:00,62.7,80.0,78.7,78.7
08-16T12:00:00,62.4,81.2,79.8,79.8
08-16T13:00:00,62.2,82.3,80.8,80.7
08-16T14:00:00,62.1,82.5,81.0,81.0
08-16T15:00:00,62.3,82.5,81.0,81.0
08-16T16:00:00,62.5,81.8,80.4,80.4
08-16T17:00:00,62.6,80.7,79.5,79.5
08-16T18:00:00,62.7,79.4,78.4,78.4
08-16T19:00:00,63.1,77.9,77.0,77.0
08-16T20:00:00,63.3,76.7,75.9,75.9
08-16T21:00:00,63.5,76.0,75.3,75.3
08-16T22:00:00,63.7,75.2,74.6,74.6
08-16T23:00:00,63.7,74.3,73.8,73.8
08-17T00:00:00,64.1,73.4,73.0,73.0
08-17T01:00:00,63.5,73.1,72.7,72.7
08-17T02:00:00,63.4,72.5,72.2,72.2
08-17T03:00:00,63.2,71.8,71.6,71.6
08-17T04:00:00,63.1,71.3,71.1,71.1
08-17T05:00:00,62.9,71.0,70.8,70.8
08-17T06:00:00,63.0,71.2,71.0,71.0
08-17T07:00:00,63.1,72.1,71.9,71.8
08-17T08:00:00,63.1,74.2,73.6,73.6
08-17T09:00:00,63.0,76.0,75.2,75.2
08-17T10:00:00,62.8,77.9,76.8,76.8
08-17T11:00:00,62.5,79.6,78.4,78.4
08-17T12:00:00,62.2,80.9,79.5,79.5
08-17T13:00:00,62.1,81.9,80.5,80.4
08-17T14:00:00,61.9,82.2,80.8,80.8
08-17T15:00:00,62.1,82.2,80.8,80.8
08-17T16:00:00,62.3,81.6,80.2,80.2
08-17T17:00:00,62.3,80.5,79.3,79.3
08-17T18:00:00,62.4,79.2,78.1,78.1
08-17T19:00:00,62.7,77.6,76.8,76.8
08-17T20:00:00,63.0,76.4,75.7,75.7
08-17T21:00:00,63.1,75.7,75.0,75.0
08-17T22:00:00,63.3,74.9,74.4,74.4
08-17T23:00:00,63.4,74.0,73.6,73.6
08-18T00:00:00,63.7,73.1,72.7,72.7
08-18T01:00:00,63.2,72.8,72.5,72.5
08-18T02:00:00,63.0,72.2,71.9,71.9
08-18T03:00:00,62.9,71.5,71.3,71.3
08-18T04:00:00,62.8,71.0,70.8,70.8
08-18T05:00:00,62.7,70.6,70.5,70.5
08-18T06:00:00,62.7,70.9,70.7,70.7
08-18T07:00:00,62.9,71.8,71.6,71.6
08-18T08:00:00,62.9,73.9,73.4,73.4
08-18T09:00:00,62.7,75.7,74.9,74.9
08-18T10:00:00,62.6,77.5,76.5,76.5
08-18T11:00:00,62.3,79.3,78.1,78.1
08-18T12:00:00,62.1,80.6,79.3,79.3
08-18T13:00:00,61.9,81.7,80.3,80.2
08-18T14:00:00,61.8,82.0,80.6,80.6
08-18T15:00:00,61.9,82.1,80.7,80.7
08-18T16:00:00,62.0,81.4,80.1,80.1
08-18T17:00:00,62.0,80.3,79.1,79.1
08-18T18:00:00,62.1,79.0,78.0,78.0
08-18T19:00:00,62.4,77.5,76.6,76.6
08-18T20:00:00,62.7,76.2,75.5,75.5
08-18T21:00:00,62.8,75.5,74.9,74.9
08-18T22:00:00,63.0,74.8,74.2,74.2
08-18T23:00:00,63.0,73.9,73.4,73.4
08-19T00:00:00,63.4,72.9,72.6,72.6
08-19T01:00:00,62.9,72.7,72.4,72.4
08-19T02:00:00,62.8,72.0,71.8,71.8
08-19T03:00:00,62.6,71.3,71.1,71.1
08-19T04:00:00,62.5,70.8,70.6,70.6
08-19T05:00:00,62.4,70.5,70.3,70.3
08-19T06:00:00,62.5,70.7,70.6,70.6
08-19T07:00:00,62.7,71.7,71.4,71.4
08-19T08:00:00,62.6,73.7,73.2,73.2
08-19T09:00:00,62.5,75.6,74.9,74.9
08-19T10:00:00,62.3,77.5,76.5,76.5
08-19T11:00:00,62.0,79.2,78.1,78.1
08-19T12:00:00,61.8,80.6,79.4,79.4
08-19T13:00:00,61.6,81.6,80.3,80.2
08-19T14:00:00,61.5,81.9,80.6,80.6
08-19T15:00:00,61.6,82.0,80.7,80.7
08-19T16:00:00,61.7,81.4,80.1,80.1
08-19T17:00:00,61.8,80.3,79.1,79.1
08-19T18:00:00,61.9,79.0,78.0,78.0
08-19T19:00:00,62.3,77.4,76.6,76.6
08-19T20:00:00,62.6,76.2,75.5,75.5
08-19T21:00:00,62.7,75.5,74.9,74.9
08-19T22:00:00,62.9,74.8,74.3,74.3
08-19T23:00:00,62.9,73.9,73.4,73.4
08-20T00:00:00,63.3,73.0,72.6,72.6
08-20T01:00:00,62.8,72.7,72.3,72.3
08-20T02:00:00,62.7,72.0,71.7,71.7
08-20T03:00:00,62.5,71.3,71.1,71.1
08-20T04:00:00,62.4,70.8,70.6,70.6
08-20T05:00:00,62.3,70.5,70.3,70.3
08-20T06:00:00,62.4,70.7,70.5,70.5
08-20T07:00:00,62.6,71.6,71.4,71.4
08-20T08:00:00,62.6,73.7,73.2,73.2
08-20T09:00:00,62.5,75.6,74.9,74.9
08-20T10:00:00,62.3,77.6,76.6,76.6
08-20T11:00:00,62.0,79.4,78.2,78.2
08-20T12:00:00,61.8,80.7,79.5,79.5
08-20T13:00:00,61.7,81.7,80.4,80.3
08-20T14:00:00,61.5,82.1,80.7,80.7
08-20T15:00:00,61.7,82.1,80.7,80.7
08-20T16:00:00,61.8,81.4,80.1,80.1
08-20T17:00:00,61.9,80.3,79.1,79.1
08-20T18:00:00,62.0,79.0,78.0,78.0
08-20T19:00:00,62.3,77.5,76.7,76.7
08-20T20:00:00,62.7,76.3,75.6,75.6
08-20T21:00:00,62.8,75.6,75.0,75.0
08-20T22:00:00,63.0,74.9,74.3,74.3
08-20T23:00:00,63.0,74.0,73.5,73.5
08-21T00:00:00,63.4,73.1,72.7,72.7
08-21T01:00:00,62.9,72.6,72.4,72.4
08-21T02:00:00,62.8,72.0,71.8,71.8
08-21T03:00:00,62.6,71.3,71.2,71.2
08-21T04:00:00,62.5,70.8,70.6,70.6
08-21T05:00:00,62.3,70.4,70.3,70.3
08-21T06:00:00,62.4,70.7,70.6,70.6
08-21T07:00:00,62.6,71.6,71.4,71.4
08-21T08:00:00,62.6,73.6,73.1,73.1
08-21T09:00:00,62.5,75.5,74.8,74.8
08-21T10:00:00,62.3,77.4,76.5,76.4
08-21T11:00:00,62.0,79.2,78.0,78.0
08-21T12:00:00,61.7,80.6,79.3,79.3
08-21T13:00:00,61.6,81.6,80.2,80.1
08-21T14:00:00,61.5,81.9,80.6,80.6
08-21T15:00:00,61.6,82.0,80.6,80.6
08-21T16:00:00,61.7,81.2,80.0,80.0
08-21T17:00:00,61.8,80.1,79.0,79.0
08-21T18:00:00,61.9,78.8,77.9,77.9
08-21T19:00:00,62.2,77.3,76.5,76.5
08-21T20:00:00,62.6,76.1,75.5,75.5
08-21T21:00:00,62.7,75.5,74.9,74.9
08-21T22:00:00,62.9,74.7,74.2,74.2
08-21T23:00:00,62.9,73.9,73.4,73.4
08-22T00:00:00,63.3,72.9,72.5,72.5
08-22T01:00:00,62.8,72.5,72.2,72.2
08-22T02:00:00,62.6,71.9,71.7,71.7
08-22T03:00:00,62.6,71.2,71.1,71.1
08-22T04:00:00,62.4,70.6,70.5,70.5
08-22T05:00:00,62.3,70.3,70.2,70.2
08-22T06:00:00,62.3,70.5,70.4,70.4
08-22T07:00:00,62.4,71.3,71.2,71.2
08-22T08:00:00,62.5,73.3,72.9,72.9
08-22T09:00:00,62.3,75.2,74.6,74.6
08-22T10:00:00,62.2,77.0,76.2,76.2
08-22T11:00:00,61.9,78.8,77.7,77.7
08-22T12:00:00,61.6,80.1,79.0,79.0
08-22T13:00:00,61.5,81.2,79.9,79.9
08-22T14:00:00,61.4,81.6,80.3,80.3
08-22T15:00:00,61.5,81.6,80.4,80.4
08-22T16:00:00,61.6,81.0,79.8,79.8
08-22T17:00:00,61.7,79.9,78.8,78.8
08-22T18:00:00,61.7,78.5,77.7,77.7
08-22T19:00:00,62.0,77.1,76.4,76.4
08-22T20:00:00,62.4,75.9,75.3,75.3
08-22T21:00:00,62.5,75.2,74.7,74.7
08-22T22:00:00,62.7,74.5,74.1,74.1
08-22T23:00:00,62.6,73.7,73.3,73.3
08-23T00:00:00,63.0,72.7,72.3,72.3
08-23T01:00:00,62.5,72.3,72.1,72.1
08-23T02:00:00,62.4,71.6,71.5,71.5
08-23T03:00:00,62.3,71.0,70.8,70.8
08-23T04:00:00,62.1,70.4,70.3,70.3
08-23T05:00:00,62.0,70.0,70.0,70.0
08-23T06:00:00,62.1,70.2,70.2,70.2
08-23T07:00:00,62.2,71.1,71.0,71.0
08-23T08:00:00,62.2,73.0,72.7,72.7
08-23T09:00:00,62.1,74.9,74.4,74.4
08-23T10:00:00,61.9,76.7,75.9,75.9
08-23T11:00:00,61.7,78.5,77.5,77.5
08-23T12:00:00,61.4,79.9,78.8,78.8
08-23T13:00:00,61.2,81.0,79.8,79.7
08-23T14:00:00,61.1,81.4,80.2,80.2
08-23T15:00:00,61.2,81.4,80.2,80.2
08-23T16:00:00,61.3,80.7,79.6,79.6
08-23T17:00:00,61.4,79.7,78.7,78.7
08-23T18:00:00,61.6,78.3,77.5,77.5
08-23T19:00:00,61.8,76.9,76.2,76.2
08-23T20:00:00,62.2,75.7,75.1,75.1
08-23T21:00:00,62.3,75.0,74.5,74.5
08-23T22:00:00,62.5,74.4,73.9,73.9
08-23T23:00:00,62.4,73.5,73.1,73.1
08-24T00:00:00,62.6,72.4,72.1,72.1
08-24T01:00:00,62.3,72.1,71.9,71.9
08-24T02:00:00,62.1,71.4,71.3,71.3
08-24T03:00:00,62.0,70.7,70.6,70.6
08-24T04:00:00,61.8,70.2,70.1,70.1
08-24T05:00:00,61.7,69.8,69.8,69.8
08-24T06:00:00,61.8,70.0,69.9,69.9
08-24T07:00:00,61.9,70.9,70.8,70.7
08-24T08:00:00,61.9,72.7,72.5,72.5
08-24T09:00:00,61.8,74.6,74.1,74.1
08-24T10:00:00,61.6,76.4,75.7,75.7
08-24T11:00:00,61.3,78.2,77.3,77.3
08-24T12:00:00,61.0,79.6,78.5,78.5
08-24T13:00:00,60.8,80.6,79.5,79.4
08-24T14:00:00,60.8,81.1,79.9,79.9
08-24T15:00:00,60.9,81.1,79.9,79.9
08-24T16:00:00,61.0,80.5,79.4,79.4
08-24T17:00:00,61.1,79.5,78.5,78.5
08-24T18:00:00,61.3,78.1,77.3,77.3
08-24T19:00:00,61.5,76.7,76.0,76.0
08-24T20:00:00,61.9,75.4,74.9,74.9
08-24T21:00:00,62.0,74.7,74.3,74.3
08-24T22:00:00,62.2,74.1,73.6,73.6
08-24T23:00:00,62.1,73.2,72.8,72.8
08-25T00:00:00,62.3,72.2,71.9,71.9
08-25T01:00:00,61.9,71.8,71.6,71.6
08-25T02:00:00,61.7,71.1,71.0,71.0
08-25T03:00:00,61.6,70.5,70.4,70.4
08-25T04:00:00,61.4,69.9,69.8,69.8
08-25T05:00:00,61.3,69.5,69.5,69.5
08-25T06:00:00,61.4,69.7,69.6,69.6
08-25T07:00:00,61.5,70.5,70.4,70.4
08-25T08:00:00,61.6,72.4,72.1,72.1
08-25T09:00:00,61.4,74.1,73.7,73.7
08-25T10:00:00,61.3,75.9,75.3,75.3
08-25T11:00:00,61.0,77.7,76.8,76.8
08-25T12:00:00,60.7,79.1,78.2,78.2
08-25T13:00:00,60.4,80.2,79.1,79.1
08-25T14:00:00,60.3,80.6,79.5,79.5
08-25T15:00:00,60.4,80.6,79.5,79.5
08-25T16:00:00,60.5,80.1,79.1,79.1
